Kode PTN,Nama Kampus,Kode Jurusan,Nama Jurusan,Jenjang,Portofolio,Peminat 2024,Daya Tampung 2024,Peminat 2025,Daya Tampung 2025,Link Detail
1371,"UNEJ",'13711027,"TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",257,25,284,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371027&jenis=0"
1371,"UNEJ",'13711028,"PENDIDIKAN IPA","Sarjana","Tidak Ada",278,35,247,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371028&jenis=0"
1371,"UNEJ",'13711029,"PERENCANAAN WILAYAH DAN KOTA","Sarjana","Tidak Ada",182,20,214,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371029&jenis=0"
1371,"UNEJ",'13711030,"TEKNIK KIMIA","Sarjana","Tidak Ada",93,10,209,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371030&jenis=0"
1371,"UNEJ",'13711031,"AGRONOMI","Sarjana","Tidak Ada",93,25,133,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371031&jenis=0"
1371,"UNEJ",'13711032,"ILMU PERTANIAN KAMPUS BONDOWOSO","Sarjana","Tidak Ada",106,28,115,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371032&jenis=0"
1371,"UNEJ",'13711033,"INFORMATIKA","Sarjana","Tidak Ada",424,25,339,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371033&jenis=0"
1371,"UNEJ",'13711034,"PENYULUHAN PERTANIAN","Sarjana","Tidak Ada",71,20,90,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371034&jenis=0"
1371,"UNEJ",'13711035,"TEKNIK LINGKUNGAN","Sarjana","Tidak Ada",161,15,214,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371035&jenis=0"
1371,"UNEJ",'13711036,"TEKNIK KONSTRUKSI PERKAPALAN","Sarjana","Tidak Ada",55,15,67,18,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371036&jenis=0"
1371,"UNEJ",'13711037,"PETERNAKAN KAMPUS BONDOWOSO","Sarjana","Tidak Ada",128,27,158,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371037&jenis=0"
1371,"UNEJ",'13711038,"GIZI KAMPUS BONDOWOSO","Sarjana","Tidak Ada",413,20,417,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371038&jenis=0"
1371,"UNEJ",'13711039,"TEKNIK PERTAMBANGAN","Sarjana","Tidak Ada",282,10,407,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371039&jenis=0"
1371,"UNEJ",'13711040,"TEKNIK PERMINYAKAN","Sarjana","Tidak Ada",125,10,225,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371040&jenis=0"
1371,"UNEJ",'13711041,"ILMU HUKUM","Sarjana","Tidak Ada",789,115,729,135,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371041&jenis=0"
1371,"UNEJ",'13711042,"HUBUNGAN INTERNASIONAL","Sarjana","Tidak Ada",412,35,259,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371042&jenis=0"
1371,"UNEJ",'13711043,"ILMU ADMINISTRASI NEGARA","Sarjana","Tidak Ada",420,35,419,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371043&jenis=0"
1371,"UNEJ",'13711044,"ILMU ADMINISTRASI BISNIS","Sarjana","Tidak Ada",635,35,662,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371044&jenis=0"
1371,"UNEJ",'13711045,"ILMU KESEJAHTERAAN SOSIAL","Sarjana","Tidak Ada",222,35,231,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371045&jenis=0"
1371,"UNEJ",'13711046,"SOSIOLOGI","Sarjana","Tidak Ada",209,30,255,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371046&jenis=0"
1371,"UNEJ",'13711047,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",303,47,377,63,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371047&jenis=0"
1371,"UNEJ",'13711048,"MANAJEMEN","Sarjana","Tidak Ada",985,55,972,78,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371048&jenis=0"
1371,"UNEJ",'13711049,"AKUNTANSI","Sarjana","Tidak Ada",756,60,747,81,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371049&jenis=0"
1371,"UNEJ",'13711050,"PENDIDIKAN LUAR SEKOLAH","Sarjana","Tidak Ada",67,25,77,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371050&jenis=0"
1371,"UNEJ",'13711051,"PENDIDIKAN EKONOMI","Sarjana","Tidak Ada",218,35,308,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371051&jenis=0"
1371,"UNEJ",'13711052,"PENDIDIKAN SEJARAH","Sarjana","Tidak Ada",216,25,198,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371052&jenis=0"
1371,"UNEJ",'13711053,"PENDIDIKAN BAHASA INGGRIS","Sarjana","Tidak Ada",302,35,375,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371053&jenis=0"
1371,"UNEJ",'13711054,"PENDIDIKAN BHS. & SASTRA INDO.","Sarjana","Tidak Ada",489,35,480,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371054&jenis=0"
1371,"UNEJ",'13711055,"PENDIDIKAN GURU SEKOLAH DASAR","Sarjana","Tidak Ada",842,35,917,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371055&jenis=0"
1371,"UNEJ",'13711056,"SASTRA INGGRIS","Sarjana","Tidak Ada",215,23,268,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371056&jenis=0"
1371,"UNEJ",'13711057,"SASTRA INDONESIA","Sarjana","Tidak Ada",141,23,177,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371057&jenis=0"
1371,"UNEJ",'13711058,"ILMU SEJARAH","Sarjana","Tidak Ada",116,27,109,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371058&jenis=0"
1371,"UNEJ",'13711059,"TELEVISI & FILM","Sarjana","Film dan Televisi",235,22,226,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371059&jenis=0"
1371,"UNEJ",'13711060,"PG PAUD","Sarjana","Tidak Ada",150,40,159,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371060&jenis=0"
1371,"UNEJ",'13711061,"EKONOMI SYARIAH","Sarjana","Tidak Ada",208,25,262,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371061&jenis=0"
1371,"UNEJ",'13711062,"PENDIDIKAN GEOGRAFI","Sarjana","Tidak Ada",182,25,233,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371062&jenis=0"
1371,"UNEJ",'13711063,"EKONOMI SYARIAH KAMPUS BONDOWOSO","Sarjana","Tidak Ada",51,13,76,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371063&jenis=0"
1371,"UNEJ",'13711064,"PEND. GURU SEKOLAH DASAR KAMPUS BONDOWOSO","Sarjana","Tidak Ada",187,25,199,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371064&jenis=0"
1371,"UNEJ",'13711076,"AGRIBISNIS KAMPUS BONDOWOSO","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371076&jenis=0"
1371,"UNEJ",'13711077,"AKUNTANSI KAMPUS BONDOWOSO","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371077&jenis=0"
1371,"UNEJ",'13711078,"PENDIDIKAN MATEMATIKA KAMPUS BONDOWOSO","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371078&jenis=0"
1371,"UNEJ",'13711079,"ILMU KEPERAWATAN KAMPUS LUMAJANG","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371079&jenis=0"
1371,"UNEJ",'13712066,"TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG","Sarjana Terapan","Tidak Ada",57,11,61,18,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371066&jenis=0"
1371,"UNEJ",'13712070,"REKAYASA PERANCANGAN MEKANIK","Sarjana Terapan","Tidak Ada",23,12,41,18,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371070&jenis=0"
1371,"UNEJ",'13712072,"TEKNOLOGI REKAYASA ELEKTRONIKA","Sarjana Terapan","Tidak Ada",26,12,59,18,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371072&jenis=0"
1371,"UNEJ",'13713065,"ADMINISTRASI KEUANGAN","Diploma Tiga","Tidak Ada",60,20,94,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371065&jenis=0"
1371,"UNEJ",'13713067,"KEPERAWATAN KAMPUS LUMAJANG","Diploma Tiga","Tidak Ada",341,45,368,54,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371067&jenis=0"
1371,"UNEJ",'13713068,"AKUNTANSI","Diploma Tiga","Tidak Ada",79,25,79,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371068&jenis=0"
1371,"UNEJ",'13713069,"PERPAJAKAN","Diploma Tiga","Tidak Ada",127,25,106,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371069&jenis=0"
1371,"UNEJ",'13713071,"KEPERAWATAN (KAMPUS KOTA PASURUAN)","Diploma Tiga","Tidak Ada",201,40,231,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371071&jenis=0"
1371,"UNEJ",'13713073,"MANAJEMEN PERUSAHAAN","Diploma Tiga","Tidak Ada",86,20,85,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371073&jenis=0"
1371,"UNEJ",'13713074,"KESEKRETARIATAN","Diploma Tiga","Tidak Ada",47,20,35,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371074&jenis=0"
1371,"UNEJ",'13713075,"USAHA PERJALANAN WISATA","Diploma Tiga","Tidak Ada",56,25,72,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=371&prodi=371075&jenis=0"
1372,"UB",'13721001,"MANAJEMEN SUMBERDAYA PERAIRAN","Sarjana","Tidak Ada",170,42,119,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372001&jenis=0"
1372,"UB",'13721002,"BUDIDAYA PERAIRAN","Sarjana","Tidak Ada",115,42,142,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372002&jenis=0"
1372,"UB",'13721003,"TEKNIK SIPIL","Sarjana","Tidak Ada",571,37,523,37,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372003&jenis=0"
1372,"UB",'13721004,"TEKNIK MESIN","Sarjana","Tidak Ada",430,44,433,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372004&jenis=0"
1372,"UB",'13721005,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",379,44,435,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372005&jenis=0"
1372,"UB",'13721006,"ARSITEKTUR","Sarjana","Tidak Ada",510,37,412,37,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372006&jenis=0"
1372,"UB",'13721007,"TEKNIK PENGAIRAN","Sarjana","Tidak Ada",169,37,194,37,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372007&jenis=0"
1372,"UB",'13721008,"KEDOKTERAN","Sarjana","Tidak Ada",1610,60,1456,70,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372008&jenis=0"
1372,"UB",'13721009,"TEKNOLOGI PANGAN","Sarjana","Tidak Ada",706,50,839,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372009&jenis=0"
1372,"UB",'13721010,"BIOLOGI","Sarjana","Tidak Ada",246,39,215,39,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372010&jenis=0"
1372,"UB",'13721011,"FISIKA","Sarjana","Tidak Ada",115,22,94,22,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372011&jenis=0"
1372,"UB",'13721012,"KIMIA","Sarjana","Tidak Ada",261,44,283,42,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372012&jenis=0"
1372,"UB",'13721013,"MATEMATIKA","Sarjana","Tidak Ada",237,40,199,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372013&jenis=0"
1372,"UB",'13721014,"PEMANFAATAN SUMBERDAYA PERIKANAN","Sarjana","Tidak Ada",105,42,161,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372014&jenis=0"
1372,"UB",'13721015,"TEKNOLOGI HASIL PERIKANAN","Sarjana","Tidak Ada",148,42,147,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372015&jenis=0"
1372,"UB",'13721016,"AGROBISNIS PERIKANAN","Sarjana","Tidak Ada",125,42,144,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372016&jenis=0"
1372,"UB",'13721017,"TEKNIK PERTANIAN DAN BIOSISTEM","Sarjana","Tidak Ada",185,33,248,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372017&jenis=0"
1372,"UB",'13721018,"STATISTIKA","Sarjana","Tidak Ada",474,44,386,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372018&jenis=0"
1372,"UB",'13721019,"PERENCANAAN WILAYAH & KOTA","Sarjana","Tidak Ada",385,37,351,37,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372019&jenis=0"
1372,"UB",'13721020,"TEKNIK INDUSTRI PERTANIAN","Sarjana","Tidak Ada",319,70,439,70,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372020&jenis=0"
1372,"UB",'13721021,"ILMU KEPERAWATAN","Sarjana","Tidak Ada",1042,44,916,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372021&jenis=0"
1372,"UB",'13721023,"ILMU GIZI","Sarjana","Tidak Ada",712,36,669,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372023&jenis=0"
1372,"UB",'13721024,"TEKNIK INDUSTRI","Sarjana","Tidak Ada",753,44,818,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372024&jenis=0"
1372,"UB",'13721025,"TEKNIK INFORMATIKA","Sarjana","Tidak Ada",1341,53,1009,56,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372025&jenis=0"
1372,"UB",'13721026,"AGROEKOTEKNOLOGI","Sarjana","Tidak Ada",653,179,744,179,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372026&jenis=0"
1372,"UB",'13721027,"AGRIBISNIS","Sarjana","Tidak Ada",647,104,652,104,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372027&jenis=0"
1372,"UB",'13721028,"PETERNAKAN","Sarjana","Tidak Ada",542,163,724,163,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372028&jenis=0"
1372,"UB",'13721029,"PENDIDIKAN DOKTER HEWAN","Sarjana","Tidak Ada",419,48,373,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372029&jenis=0"
1372,"UB",'13721030,"PENDIDIKAN DOKTER GIGI","Sarjana","Tidak Ada",652,33,577,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372030&jenis=0"
1372,"UB",'13721031,"ILMU KELAUTAN","Sarjana","Tidak Ada",222,42,198,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372031&jenis=0"
1372,"UB",'13721032,"KEBIDANAN","Sarjana","Tidak Ada",608,30,474,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372032&jenis=0"
1372,"UB",'13721033,"FARMASI","Sarjana","Tidak Ada",1196,30,1203,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372033&jenis=0"
1372,"UB",'13721035,"TEKNIK KOMPUTER","Sarjana","Tidak Ada",392,36,350,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372035&jenis=0"
1372,"UB",'13721036,"SISTEM INFORMASI","Sarjana","Tidak Ada",976,50,733,56,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372036&jenis=0"
1372,"UB",'13721037,"TEKNIK KIMIA","Sarjana","Tidak Ada",393,30,377,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372037&jenis=0"
1372,"UB",'13721038,"INSTRUMENTASI","Sarjana","Tidak Ada",99,22,109,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372038&jenis=0"
1372,"UB",'13721039,"TEKNIK GEOFISIKA","Sarjana","Tidak Ada",142,21,246,19,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372039&jenis=0"
1372,"UB",'13721040,"BIOTEKNOLOGI","Sarjana","Tidak Ada",422,36,423,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372040&jenis=0"
1372,"UB",'13721042,"TEKNOLOGI BIOPROSES","Sarjana","Tidak Ada",231,25,256,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372042&jenis=0"
1372,"UB",'13721043,"TEKNIK LINGKUNGAN","Sarjana","Tidak Ada",369,40,465,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372043&jenis=0"
1372,"UB",'13721046,"PENDIDIKAN TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",122,27,159,36,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372046&jenis=0"
1372,"UB",'13721047,"TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",607,34,462,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372047&jenis=0"
1372,"UB",'13721048,"AGROEKOTEKNOLOGI (PSDKU KEDIRI)","Sarjana","Tidak Ada",192,28,224,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372048&jenis=0"
1372,"UB",'13721049,"AGRIBISNIS (PSDKU KEDIRI)","Sarjana","Tidak Ada",222,28,249,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372049&jenis=0"
1372,"UB",'13721050,"PETERNAKAN (PSDKU KEDIRI)","Sarjana","Tidak Ada",135,28,194,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372050&jenis=0"
1372,"UB",'13721051,"AKUAKULTUR (PSDKU KEDIRI)","Sarjana","Tidak Ada",90,28,109,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372051&jenis=0"
1372,"UB",'13721052,"SOSIAL EKONOMI PERIKANAN (PSDKU KEDIRI)","Sarjana","Tidak Ada",98,28,96,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372052&jenis=0"
1372,"UB",'13721053,"KEHUTANAN","Sarjana","Tidak Ada",281,20,286,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372053&jenis=0"
1372,"UB",'13721054,"ILMU AKTUARIA","Sarjana","Tidak Ada",321,20,249,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372054&jenis=0"
1372,"UB",'13721056,"ILMU HUKUM","Sarjana","Tidak Ada",1681,121,1255,130,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372056&jenis=0"
1372,"UB",'13721057,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",412,34,356,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372057&jenis=0"
1372,"UB",'13721058,"ADMINISTRASI PUBLIK","Sarjana","Tidak Ada",955,82,763,82,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372058&jenis=0"
1372,"UB",'13721059,"ADMINISTRASI BISNIS","Sarjana","Tidak Ada",1751,93,1413,93,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372059&jenis=0"
1372,"UB",'13721060,"MANAJEMEN","Sarjana","Tidak Ada",1592,74,1025,75,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372060&jenis=0"
1372,"UB",'13721061,"AKUNTANSI","Sarjana","Tidak Ada",1279,86,1147,91,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372061&jenis=0"
1372,"UB",'13721062,"SOSIOLOGI","Sarjana","Tidak Ada",227,37,355,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372062&jenis=0"
1372,"UB",'13721063,"ILMU KOMUNIKASI","Sarjana","Tidak Ada",1064,59,911,58,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372063&jenis=0"
1372,"UB",'13721064,"PSIKOLOGI","Sarjana","Tidak Ada",1298,61,1033,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372064&jenis=0"
1372,"UB",'13721065,"HUBUNGAN INTERNASIONAL","Sarjana","Tidak Ada",913,51,559,52,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372065&jenis=0"
1372,"UB",'13721066,"SASTRA INGGRIS","Sarjana","Tidak Ada",509,50,488,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372066&jenis=0"
1372,"UB",'13721067,"SASTRA JEPANG","Sarjana","Tidak Ada",238,32,296,35,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372067&jenis=0"
1372,"UB",'13721068,"BAHASA DAN SASTRA PRANCIS","Sarjana","Tidak Ada",60,20,73,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372068&jenis=0"
1372,"UB",'13721069,"ILMU POLITIK","Sarjana","Tidak Ada",343,37,258,38,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372069&jenis=0"
1372,"UB",'13721070,"ILMU PEMERINTAHAN","Sarjana","Tidak Ada",390,36,310,38,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372070&jenis=0"
1372,"UB",'13721072,"PERPAJAKAN","Sarjana","Tidak Ada",810,55,612,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372072&jenis=0"
1372,"UB",'13721075,"EKONOMI ISLAM","Sarjana","Tidak Ada",277,31,259,31,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372075&jenis=0"
1372,"UB",'13721076,"EKONOMI, KEUANGAN DAN PERBANKAN","Sarjana","Tidak Ada",676,47,586,47,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=372&prodi=372076&jenis=0"
